,T,moneyness,implied_volatility
11784,175,1.083742681791945,0.1395
11788,175,1.0955224935505532,0.1354
11792,175,1.1073023053091613,0.1328
11796,175,1.1190821170677694,0.1295
11800,175,1.1308619288263775,0.1273
11804,175,1.1426417405849856,0.1257
11808,175,1.1544215523435937,0.124
11812,175,1.1662013641022018,0.1235
11816,175,1.1779811758608099,0.1233
11832,175,1.2251004228952422,0.1259
11840,175,1.2486600464124584,0.1285
11844,175,1.2604398581710665,0.1303
11992,260,0.7539079525509182,0.2722
12020,260,0.8363666348611749,0.2377
12024,260,0.848146446619783,0.2332
12036,260,0.8834858818956074,0.221
12040,260,0.8952656936542155,0.2169
12044,260,0.9070455054128236,0.2114
12048,260,0.9188253171714317,0.2074
12052,260,0.9306051289300398,0.2038
12056,260,0.9423849406886479,0.1995
12060,260,0.954164752447256,0.196
12064,260,0.965944564205864,0.1928
12068,260,0.9777243759644721,0.1876
12072,260,0.9895041877230802,0.184
12076,260,1.0012839994816882,0.1796
12080,260,1.0130638112402963,0.1753
12084,260,1.0248436229989044,0.1704
12088,260,1.0366234347575125,0.1668
12092,260,1.0484032465161206,0.163
12096,260,1.060183058274729,0.158
12100,260,1.071962870033337,0.1539
12104,260,1.083742681791945,0.1497
12108,260,1.0955224935505532,0.1463
12112,260,1.1073023053091613,0.1426
12116,260,1.1190821170677694,0.1396
12120,260,1.1308619288263775,0.1358
12124,260,1.1426417405849856,0.1336
12128,260,1.1544215523435937,0.1312
12132,260,1.1662013641022018,0.1285
12136,260,1.1779811758608099,0.1265
12140,260,1.189760987619418,0.1247
12144,260,1.201540799378026,0.1242
12148,260,1.2133206111366341,0.123
12152,260,1.2251004228952422,0.1224
12156,260,1.2368802346538503,0.1227
12172,260,1.2839994816882827,0.1249
12176,260,1.2957792934468908,0.127
12352,267,0.9188253171714317,0.21
12356,267,0.9306051289300398,0.2059
12420,267,0.9753684136127505,0.1898
12424,267,0.9777243759644721,0.1893
12436,267,0.984792263019637,0.1866
12440,267,0.9871482253713586,0.1858
12444,267,0.9895041877230802,0.1855
12448,267,0.9918601500748019,0.1842
12452,267,0.9942161124265234,0.1836
12456,267,0.996572074778245,0.1825
12464,267,1.0012839994816882,0.181
12484,267,1.0130638112402963,0.1768
12512,267,1.0295555477023477,0.171
12524,267,1.0366234347575125,0.1686
12544,267,1.0484032465161206,0.1642
12584,267,1.071962870033337,0.1555
12596,267,1.0790307570885018,0.1532
12604,267,1.083742681791945,0.1516
12612,267,1.0884546064953882,0.1503
12616,267,1.09081056884711,0.1495
12620,267,1.0931665311988314,0.1489
12624,267,1.0955224935505532,0.1478
12628,267,1.0978784559022747,0.1471
12632,267,1.1002344182539963,0.1463
12636,267,1.102590380605718,0.1456
12640,267,1.1049463429574395,0.1446
12644,267,1.1073023053091613,0.1438
12648,267,1.1096582676608828,0.1432
12652,267,1.1120142300126044,0.1425
12656,267,1.114370192364326,0.1418
12660,267,1.1167261547160476,0.1411
12664,267,1.1190821170677694,0.1404
12668,267,1.121438079419491,0.1397
12684,267,1.1308619288263775,0.1371
12688,267,1.133217891178099,0.1365
12696,267,1.1379298158815423,0.1353
12704,267,1.1426417405849856,0.1341
12720,267,1.1662013641022018,0.1293
12724,267,1.1779811758608099,0.1269
12748,267,1.2486600464124584,0.1236
12752,267,1.2604398581710665,0.1242
12928,351,0.7421281407923102,0.2691
12964,351,0.848146446619783,0.2319
12968,351,0.8599262583783911,0.2281
12972,351,0.8717060701369992,0.2244
12976,351,0.8834858818956074,0.2211
12984,351,0.9070455054128236,0.2133
12992,351,0.9306051289300398,0.2069
13008,351,0.9777243759644721,0.1931
13012,351,0.9895041877230802,0.1894
13016,351,1.0012839994816882,0.1865
13020,351,1.0130638112402963,0.1829
13024,351,1.0248436229989044,0.179
13028,351,1.0366234347575125,0.1751
13032,351,1.0484032465161206,0.1714
13036,351,1.060183058274729,0.1679
13040,351,1.071962870033337,0.1641
13044,351,1.083742681791945,0.1601
13048,351,1.0955224935505532,0.1564
13052,351,1.1073023053091613,0.1527
13056,351,1.1190821170677694,0.1495
13060,351,1.1308619288263775,0.1461
13064,351,1.1426417405849856,0.1432
13068,351,1.1544215523435937,0.141
13072,351,1.1662013641022018,0.1376
13076,351,1.1779811758608099,0.135
13084,351,1.201540799378026,0.1308
13092,351,1.2251004228952422,0.1286
13096,351,1.2368802346538503,0.1271
13112,351,1.2839994816882827,0.1256
13116,351,1.2957792934468908,0.126
13440,361,0.9895041877230802,0.1915
13456,361,0.9989280371299667,0.1878
13472,361,1.0083518865368533,0.1849
13476,361,1.0107078488885748,0.1848
13480,361,1.0130638112402963,0.1833
13484,361,1.015419773592018,0.183
13648,361,1.1120142300126044,0.1512
13652,361,1.114370192364326,0.1504
13668,361,1.1544215523435937,0.1407
13672,361,1.1662013641022018,0.14
13684,361,1.201540799378026,0.1328
13692,361,1.2251004228952422,0.1298
13696,361,1.2368802346538503,0.1283
13712,361,1.2839994816882827,0.1259
5832,16,0.7063726586689585,0.7969
5860,16,0.7887828021803369,0.5853
5864,16,0.8005556798248196,0.5558
5872,16,0.8241014351137849,0.3325
5888,16,0.8711929456917155,0.2953
5896,16,0.8947387009806808,0.2915
5908,16,0.9065115786251634,0.2691
5912,16,0.9088661541540599,0.2645
5920,16,0.918284456269646,0.2498
5944,16,0.9418302115586114,0.2183
5948,16,0.9441847870875079,0.2159
5964,16,0.953603089203094,0.2057
5968,16,0.9559576647319905,0.2034
5972,16,0.958312240260887,0.2012
5976,16,0.9606668157897835,0.1988
5980,16,0.96302139131868,0.1967
5984,16,0.9653759668475765,0.1944
5988,16,0.9677305423764732,0.1924
5992,16,0.9700851179053697,0.1904
5996,16,0.9724396934342662,0.1886
6000,16,0.9747942689631627,0.1851
6004,16,0.9771488444920592,0.1821
6008,16,0.9795034200209558,0.1817
6012,16,0.9818579955498523,0.1799
6016,16,0.9842125710787488,0.1783
6020,16,0.9865671466076453,0.1763
6024,16,0.9889217221365418,0.1749
6028,16,0.9912762976654385,0.173
6032,16,0.993630873194335,0.1712
6036,16,0.9959854487232315,0.1694
6040,16,0.998340024252128,0.1676
6044,16,1.0006945997810246,0.1657
6048,16,1.003049175309921,0.164
6052,16,1.0054037508388176,0.1621
6056,16,1.0077583263677141,0.1602
6060,16,1.0101129018966106,0.1583
6064,16,1.0124674774255071,0.1564
6068,16,1.0148220529544036,0.1545
6072,16,1.0171766284833001,0.1528
6076,16,1.0195312040121967,0.1508
6080,16,1.0218857795410932,0.1489
6084,16,1.02424035506999,0.1473
6088,16,1.0265949305988864,0.1455
6092,16,1.028949506127783,0.1438
6096,16,1.0313040816566794,0.1423
6100,16,1.033658657185576,0.1406
6104,16,1.0360132327144724,0.1391
6108,16,1.038367808243369,0.1375
6112,16,1.0407223837722654,0.1365
6116,16,1.043076959301162,0.1351
6120,16,1.0454315348300585,0.1339
6124,16,1.047786110358955,0.1332
6128,16,1.0501406858878517,0.1325
6132,16,1.0524952614167482,0.1329
6136,16,1.0548498369456447,0.1325
6140,16,1.0572044124745412,0.1327
6144,16,1.0595589880034377,0.1318
6148,16,1.0619135635323342,0.1319
6152,16,1.0642681390612307,0.1338
6156,16,1.0666227145901273,0.1353
6160,16,1.0689772901190238,0.1363
6164,16,1.0713318656479203,0.1367
6168,16,1.073686441176817,0.1364
6172,16,1.0760410167057135,0.1402
6176,16,1.07839559223461,0.1385
6180,16,1.0807501677635065,0.1422
6184,16,1.083104743292403,0.1458
6188,16,1.0854593188212995,0.1495
6192,16,1.087813894350196,0.145
6196,16,1.0901684698790925,0.1485
6200,16,1.092523045407989,0.1519
6204,16,1.0948776209368856,0.1553
6208,16,1.097232196465782,0.1587
6212,16,1.0995867719946788,0.1621
6216,16,1.1019413475235753,0.1655
6220,16,1.1066504985813683,0.1558
6224,16,1.1113596496391613,0.162
6228,16,1.1160688006969544,0.168
6232,16,1.1184233762258509,0.1711
6244,16,1.1301962538703336,0.186
6248,16,1.1349054049281266,0.1919
6256,16,1.1419691315148162,0.2007
6296,16,1.1819969155060572,0.249
6300,16,1.1867060665638502,0.2545
6404,23,0.8123285574693022,0.3524
6424,23,0.8711929456917155,0.311
6444,23,0.9065115786251634,0.2393
6464,23,0.9277027583852321,0.2197
6468,23,0.9300573339141287,0.2157
6476,23,0.9371210605008182,0.21
6480,23,0.9418302115586114,0.2083
6484,23,0.9465393626164044,0.2014
6496,23,0.9559576647319905,0.1959
6508,23,0.9653759668475765,0.1903
6512,23,0.9677305423764732,0.1881
6528,23,0.9771488444920592,0.1814
6532,23,0.9795034200209558,0.1798
6536,23,0.9818579955498523,0.1791
6540,23,0.9842125710787488,0.1773
6544,23,0.9865671466076453,0.1747
6548,23,0.9889217221365418,0.1732
6552,23,0.9912762976654385,0.1713
6556,23,0.993630873194335,0.1698
6560,23,0.9959854487232315,0.168
6564,23,0.998340024252128,0.1666
6568,23,1.0006945997810246,0.1648
6572,23,1.003049175309921,0.1631
6576,23,1.0054037508388176,0.1614
6580,23,1.0077583263677141,0.1598
6584,23,1.0101129018966106,0.1582
6588,23,1.0124674774255071,0.1566
6592,23,1.0148220529544036,0.1548
6596,23,1.0171766284833001,0.1531
6600,23,1.0183539162477484,0.1524
6604,23,1.0195312040121967,0.1516
6608,23,1.0218857795410932,0.1499
6612,23,1.02424035506999,0.1484
6616,23,1.0265949305988864,0.1467
6620,23,1.028949506127783,0.1452
6624,23,1.0301267938922312,0.1443
6628,23,1.0313040816566794,0.1435
6632,23,1.033658657185576,0.1421
6636,23,1.0360132327144724,0.1407
6640,23,1.038367808243369,0.1392
6644,23,1.0407223837722654,0.1377
6648,23,1.0418996715367137,0.1371
6652,23,1.043076959301162,0.1364
6656,23,1.0454315348300585,0.1351
6660,23,1.047786110358955,0.134
6664,23,1.0501406858878517,0.1331
6668,23,1.0524952614167482,0.132
6672,23,1.0536725491811965,0.1318
6676,23,1.0548498369456447,0.1313
6680,23,1.0572044124745412,0.1306
6684,23,1.0595589880034377,0.13
6688,23,1.0619135635323342,0.1295
6692,23,1.0642681390612307,0.1293
6696,23,1.065445426825679,0.1289
6700,23,1.0666227145901273,0.1296
6704,23,1.0689772901190238,0.1293
6708,23,1.0713318656479203,0.13
6712,23,1.073686441176817,0.1301
6716,23,1.0760410167057135,0.1296
6720,23,1.0772183044701618,0.1314
6724,23,1.07839559223461,0.1308
6728,23,1.0807501677635065,0.1316
6732,23,1.083104743292403,0.132
6736,23,1.0854593188212995,0.1319
6740,23,1.087813894350196,0.1351
6744,23,1.0901684698790925,0.1342
6748,23,1.092523045407989,0.1373
6752,23,1.0948776209368856,0.1352
6756,23,1.097232196465782,0.1381
6760,23,1.0995867719946788,0.1411
6764,23,1.1019413475235753,0.144
6768,23,1.1042959230524718,0.147
6772,23,1.1066504985813683,0.1422
6776,23,1.1113596496391613,0.1478
6780,23,1.1160688006969544,0.1533
6784,23,1.1184233762258509,0.156
6788,23,1.1207779517547474,0.1587
6796,23,1.1301962538703336,0.1696
6800,23,1.1349054049281266,0.1749
6960,30,0.9465393626164044,0.2035
6968,30,0.953603089203094,0.1975
6984,30,0.9653759668475765,0.1895
6992,30,0.9700851179053697,0.1868
6996,30,0.9724396934342662,0.1858
7000,30,0.9747942689631627,0.1837
7004,30,0.9771488444920592,0.182
7008,30,0.9795034200209558,0.1807
7012,30,0.9818579955498523,0.1791
7016,30,0.9842125710787488,0.1755
7020,30,0.9865671466076453,0.1745
7024,30,0.9889217221365418,0.1746
7028,30,0.9912762976654385,0.1729
7032,30,0.993630873194335,0.1715
7036,30,0.9959854487232315,0.1699
7040,30,0.998340024252128,0.1683
7044,30,1.0006945997810246,0.167
7048,30,1.003049175309921,0.1653
7052,30,1.0054037508388176,0.1638
7056,30,1.0077583263677141,0.1622
7060,30,1.0101129018966106,0.1607
7064,30,1.0124674774255071,0.1593
7068,30,1.0148220529544036,0.1577
7072,30,1.0171766284833001,0.1561
7076,30,1.0183539162477484,0.1554
7080,30,1.0195312040121967,0.1547
7084,30,1.0218857795410932,0.1532
7088,30,1.02424035506999,0.1517
7092,30,1.0265949305988864,0.1502
7096,30,1.028949506127783,0.1487
7100,30,1.0301267938922312,0.148
7104,30,1.0313040816566794,0.1473
7108,30,1.033658657185576,0.1459
7112,30,1.0360132327144724,0.1445
7116,30,1.038367808243369,0.1431
7120,30,1.0407223837722654,0.1418
7124,30,1.0418996715367137,0.1411
7128,30,1.043076959301162,0.1404
7132,30,1.0454315348300585,0.1391
7136,30,1.047786110358955,0.1379
7140,30,1.0501406858878517,0.1367
7144,30,1.0524952614167482,0.1356
7148,30,1.0536725491811965,0.135
7152,30,1.0548498369456447,0.1347
7156,30,1.0572044124745412,0.1336
7160,30,1.0595589880034377,0.1329
7164,30,1.0619135635323342,0.1321
7168,30,1.0642681390612307,0.1313
7172,30,1.065445426825679,0.1314
7176,30,1.0666227145901273,0.1313
7180,30,1.0689772901190238,0.1307
7184,30,1.0713318656479203,0.1303
7188,30,1.073686441176817,0.1303
7192,30,1.0760410167057135,0.1297
7196,30,1.07839559223461,0.1297
7200,30,1.0807501677635065,0.1293
7204,30,1.083104743292403,0.1296
7208,30,1.087813894350196,0.1309
7212,30,1.092523045407989,0.1307
7216,30,1.0948776209368856,0.1311
7220,30,1.097232196465782,0.134
7224,30,1.1019413475235753,0.1334
7228,30,1.1066504985813683,0.1348
7232,30,1.1113596496391613,0.14
7236,30,1.1160688006969544,0.14
7240,30,1.1184233762258509,0.1425
7244,30,1.1207779517547474,0.145
7248,30,1.1301962538703336,0.1472
7260,30,1.1655148868037815,0.1811
7376,37,0.9418302115586114,0.2047
7380,37,0.9512485136741974,0.1972
7388,37,0.9559576647319905,0.1951
7392,37,0.9606668157897835,0.1947
7400,37,0.9653759668475765,0.19
7408,37,0.9700851179053697,0.1851
7412,37,0.9712624056698179,0.1893
7416,37,0.9724396934342662,0.1866
7424,37,0.9771488444920592,0.1816
7428,37,0.9795034200209558,0.1793
7436,37,0.9830352833143006,0.1768
7440,37,0.9842125710787488,0.1761
7444,37,0.9865671466076453,0.1745
7448,37,0.9889217221365418,0.1732
7452,37,0.9912762976654385,0.1716
7456,37,0.993630873194335,0.1701
7460,37,0.9948081609587832,0.1694
7464,37,0.9959854487232315,0.1686
7468,37,0.998340024252128,0.1671
7472,37,1.0006945997810246,0.1658
7476,37,1.003049175309921,0.1642
7480,37,1.0054037508388176,0.1627
7484,37,1.0065810386032659,0.162
7488,37,1.0077583263677141,0.1613
7492,37,1.0101129018966106,0.1598
7496,37,1.0124674774255071,0.1584
7500,37,1.0148220529544036,0.1569
7504,37,1.0171766284833001,0.1554
7508,37,1.0183539162477484,0.1546
7512,37,1.0195312040121967,0.154
7516,37,1.0218857795410932,0.1525
7520,37,1.02424035506999,0.1512
7524,37,1.0265949305988864,0.1498
7528,37,1.028949506127783,0.1485
7532,37,1.0313040816566794,0.1472
7536,37,1.033658657185576,0.1458
7540,37,1.0360132327144724,0.1446
7544,37,1.038367808243369,0.1432
7548,37,1.0407223837722654,0.142
7552,37,1.043076959301162,0.1409
7556,37,1.0454315348300585,0.1396
7560,37,1.047786110358955,0.1385
7564,37,1.0501406858878517,0.1374
7568,37,1.0524952614167482,0.1364
7572,37,1.0548498369456447,0.1352
7576,37,1.0572044124745412,0.1343
7580,37,1.0595589880034377,0.1333
7584,37,1.0619135635323342,0.1324
7588,37,1.0642681390612307,0.1317
7592,37,1.0689772901190238,0.1301
7596,37,1.0713318656479203,0.1299
7600,37,1.073686441176817,0.1292
7604,37,1.07839559223461,0.1284
7608,37,1.083104743292403,0.1282
7612,37,1.087813894350196,0.1283
7616,37,1.092523045407989,0.1279
7620,37,1.0948776209368856,0.1293
7624,37,1.097232196465782,0.129
7628,37,1.1066504985813683,0.1319
7632,37,1.1184233762258509,0.1352
7640,37,1.1419691315148162,0.1487
7644,37,1.153742009159299,0.1518
7780,44,0.7770099245358544,0.3498
7788,44,0.8005556798248196,0.3253
7796,44,0.8241014351137849,0.3008
7804,44,0.8476471904027502,0.293
7816,44,0.8829658233361981,0.2549
7820,44,0.8947387009806808,0.2412
7824,44,0.8994478520384738,0.2396
7828,44,0.9041570030962669,0.2212
7832,44,0.9065115786251634,0.2201
7836,44,0.9088661541540599,0.2184
7840,44,0.9135753052118529,0.2154
7844,44,0.918284456269646,0.2131
7848,44,0.9206390317985426,0.2153
7852,44,0.9229936073274391,0.2136
7856,44,0.9253481828563356,0.212
7860,44,0.9277027583852321,0.2071
7864,44,0.9300573339141287,0.209
7868,44,0.9324119094430252,0.2043
7872,44,0.9347664849719217,0.209
7876,44,0.9371210605008182,0.2117
7880,44,0.9394756360297147,0.2102
7884,44,0.9418302115586114,0.2085
7888,44,0.9441847870875079,0.2027
7892,44,0.9465393626164044,0.201
7904,44,0.953603089203094,0.1953
7908,44,0.9559576647319905,0.194
7912,44,0.958312240260887,0.1939
7916,44,0.9606668157897835,0.1924
7920,44,0.96302139131868,0.1943
7924,44,0.9653759668475765,0.1878
7928,44,0.9677305423764732,0.1864
7932,44,0.9700851179053697,0.1849
7936,44,0.9724396934342662,0.1835
7940,44,0.9747942689631627,0.1821
7944,44,0.9771488444920592,0.1805
7948,44,0.9795034200209558,0.1791
7952,44,0.9818579955498523,0.1781
7956,44,0.9842125710787488,0.1767
7960,44,0.9865671466076453,0.1746
7964,44,0.9889217221365418,0.1732
7968,44,0.9912762976654385,0.1718
7972,44,0.993630873194335,0.1702
7976,44,0.9959854487232315,0.1688
7980,44,0.998340024252128,0.1674
7984,44,1.0006945997810246,0.166
7988,44,1.003049175309921,0.1645
7992,44,1.0054037508388176,0.1631
7996,44,1.0077583263677141,0.1617
8000,44,1.0101129018966106,0.1602
8004,44,1.0124674774255071,0.1588
8008,44,1.0148220529544036,0.1573
8012,44,1.0171766284833001,0.156
8016,44,1.0195312040121967,0.1546
8020,44,1.0218857795410932,0.1532
8024,44,1.02424035506999,0.1519
8028,44,1.0265949305988864,0.1506
8032,44,1.028949506127783,0.1493
8036,44,1.0313040816566794,0.148
8040,44,1.033658657185576,0.1468
8044,44,1.0360132327144724,0.1456
8048,44,1.038367808243369,0.1443
8052,44,1.0407223837722654,0.1432
8056,44,1.043076959301162,0.1421
8060,44,1.0454315348300585,0.1409
8064,44,1.047786110358955,0.1399
8068,44,1.0501406858878517,0.1387
8072,44,1.0524952614167482,0.1377
8076,44,1.0548498369456447,0.1368
8080,44,1.0572044124745412,0.1358
8084,44,1.0595589880034377,0.135
8088,44,1.0619135635323342,0.1342
8092,44,1.0642681390612307,0.1334
8096,44,1.0666227145901273,0.1328
8100,44,1.0689772901190238,0.132
8104,44,1.0713318656479203,0.1316
8108,44,1.073686441176817,0.1308
8112,44,1.0760410167057135,0.1304
8116,44,1.07839559223461,0.1297
8120,44,1.0807501677635065,0.1297
8124,44,1.083104743292403,0.1293
8128,44,1.087813894350196,0.1288
8132,44,1.092523045407989,0.1291
8136,44,1.0948776209368856,0.1292
8140,44,1.097232196465782,0.1291
8144,44,1.1019413475235753,0.13
8148,44,1.1066504985813683,0.1299
8160,44,1.1184233762258509,0.1308
8164,44,1.1207779517547474,0.1332
8168,44,1.1254871028125406,0.1325
8172,44,1.1301962538703336,0.1337
8176,44,1.1349054049281266,0.1379
8180,44,1.1396145559859197,0.1382
8184,44,1.1419691315148162,0.1403
8188,44,1.1443237070437127,0.1424
8196,44,1.153742009159299,0.1453
8200,44,1.158451160217092,0.1492
8216,44,1.1772877644482642,0.1567
8220,44,1.1890606420927468,0.1658
8228,44,1.212606397381712,0.1834
8232,44,1.2243792750261946,0.192
8236,44,1.2361521526706774,0.2005
8244,44,1.2596979079596426,0.1989
8400,72,0.7534641692468891,0.3568
8440,72,0.8241014351137849,0.2781
8460,72,0.8358743127582675,0.2698
8468,72,0.8405834638160606,0.2662
8520,72,0.8711929456917155,0.2452
8540,72,0.8829658233361981,0.2398
8580,72,0.9065115786251634,0.2279
8584,72,0.9088661541540599,0.2273
8592,72,0.9135753052118529,0.2243
8600,72,0.918284456269646,0.2154
8604,72,0.9206390317985426,0.2181
8612,72,0.9253481828563356,0.2155
8616,72,0.9277027583852321,0.2143
8620,72,0.9300573339141287,0.2079
8624,72,0.9324119094430252,0.2067
8628,72,0.9347664849719217,0.2101
8632,72,0.9371210605008182,0.2058
8636,72,0.9394756360297147,0.2062
8640,72,0.9418302115586114,0.2008
8644,72,0.9441847870875079,0.1992
8648,72,0.9465393626164044,0.198
8652,72,0.9488939381453009,0.1965
8656,72,0.9512485136741974,0.19
8660,72,0.953603089203094,0.1878
8664,72,0.9559576647319905,0.1908
8668,72,0.958312240260887,0.191
8672,72,0.9606668157897835,0.1905
8676,72,0.96302139131868,0.1892
8680,72,0.9653759668475765,0.1866
8684,72,0.9677305423764732,0.1847
8688,72,0.9700851179053697,0.1841
8692,72,0.9724396934342662,0.1828
8696,72,0.9747942689631627,0.1813
8700,72,0.9771488444920592,0.1798
8704,72,0.9795034200209558,0.1783
8708,72,0.9818579955498523,0.177
8712,72,0.9842125710787488,0.1757
8716,72,0.9865671466076453,0.1745
8720,72,0.9889217221365418,0.1731
8724,72,0.9912762976654385,0.1716
8728,72,0.993630873194335,0.1701
8732,72,0.9959854487232315,0.1687
8736,72,0.998340024252128,0.1674
8740,72,1.0006945997810246,0.1663
8744,72,1.003049175309921,0.1648
8748,72,1.0054037508388176,0.1634
8752,72,1.0077583263677141,0.162
8756,72,1.0101129018966106,0.1606
8760,72,1.0124674774255071,0.1594
8764,72,1.0148220529544036,0.1584
8768,72,1.0171766284833001,0.1568
8772,72,1.0195312040121967,0.1554
8776,72,1.0218857795410932,0.1542
8780,72,1.02424035506999,0.153
8784,72,1.0265949305988864,0.152
8788,72,1.028949506127783,0.1507
8792,72,1.0313040816566794,0.1493
8796,72,1.033658657185576,0.148
8800,72,1.0360132327144724,0.1471
8804,72,1.038367808243369,0.1461
8808,72,1.0407223837722654,0.1448
8812,72,1.043076959301162,0.1436
8816,72,1.0454315348300585,0.1426
8820,72,1.047786110358955,0.1417
8824,72,1.0501406858878517,0.1408
8828,72,1.0524952614167482,0.1398
8832,72,1.0548498369456447,0.1388
8836,72,1.0572044124745412,0.138
8840,72,1.0595589880034377,0.1373
8844,72,1.0619135635323342,0.1363
8848,72,1.0642681390612307,0.1355
8852,72,1.0666227145901273,0.1347
8856,72,1.0689772901190238,0.1342
8860,72,1.0713318656479203,0.1335
8864,72,1.073686441176817,0.1328
8868,72,1.0760410167057135,0.1321
8872,72,1.07839559223461,0.1317
8876,72,1.0807501677635065,0.1313
8880,72,1.083104743292403,0.1307
8884,72,1.0854593188212995,0.1302
8888,72,1.087813894350196,0.1299
8892,72,1.0901684698790925,0.1299
8896,72,1.092523045407989,0.1293
8900,72,1.0948776209368856,0.129
8904,72,1.097232196465782,0.1288
8908,72,1.0995867719946788,0.1284
8912,72,1.1019413475235753,0.1287
8916,72,1.1042959230524718,0.1285
8920,72,1.1066504985813683,0.1287
8924,72,1.1090050741102648,0.1288
8928,72,1.1113596496391613,0.1283
8932,72,1.1137142251680578,0.1289
8936,72,1.1160688006969544,0.1288
8940,72,1.1184233762258509,0.1286
8944,72,1.1207779517547474,0.1289
8948,72,1.1231325272836439,0.1292
8952,72,1.1254871028125406,0.1299
8956,72,1.1278416783414371,0.1291
8960,72,1.1301962538703336,0.1295
8964,72,1.1325508293992301,0.1302
8968,72,1.1349054049281266,0.131
8972,72,1.1372599804570231,0.1312
8976,72,1.1396145559859197,0.1325
8980,72,1.1419691315148162,0.1321
8984,72,1.1443237070437127,0.1328
8988,72,1.1466782825726092,0.1331
8992,72,1.149032858101506,0.1337
8996,72,1.1513874336304024,0.1342
9000,72,1.153742009159299,0.1348
9004,72,1.1560965846881954,0.135
9008,72,1.158451160217092,0.1367
9012,72,1.1608057357459884,0.1368
9016,72,1.163160311274885,0.1367
9020,72,1.1655148868037815,0.1384
9024,72,1.167869462332678,0.1386
9028,72,1.1702240378615745,0.1403
9032,72,1.172578613390471,0.1399
9036,72,1.1749331889193677,0.1416
9040,72,1.1772877644482642,0.1402
9044,72,1.1796423399771607,0.1419
9048,72,1.1890606420927468,0.1456
9052,72,1.2008335197372295,0.1505
9056,72,1.212606397381712,0.1538
9060,72,1.2243792750261946,0.1559
9064,72,1.2361521526706774,0.1628
9068,72,1.2479250303151599,0.1621
9072,72,1.2596979079596426,0.1686
9076,72,1.2714707856041252,0.175
9080,72,1.283243663248608,0.1813
9084,72,1.2950165408930905,0.1722
9368,86,0.8241014351137849,0.2792
9468,86,0.8829658233361981,0.2374
9488,86,0.8947387009806808,0.2312
9540,86,0.9253481828563356,0.2086
9548,86,0.9300573339141287,0.2069
9556,86,0.9347664849719217,0.2037
9568,86,0.9418302115586114,0.2078
9580,86,0.9488939381453009,0.1954
9588,86,0.953603089203094,0.1952
9592,86,0.9559576647319905,0.1925
9596,86,0.958312240260887,0.1913
9604,86,0.96302139131868,0.1887
9608,86,0.9653759668475765,0.1844
9620,86,0.9724396934342662,0.1822
9624,86,0.9747942689631627,0.1808
9628,86,0.9771488444920592,0.1795
9640,86,0.9842125710787488,0.1754
9644,86,0.9865671466076453,0.1741
9648,86,0.9889217221365418,0.1728
9652,86,0.9912762976654385,0.1714
9656,86,0.993630873194335,0.17
9660,86,0.9959854487232315,0.1687
9664,86,0.998340024252128,0.1673
9668,86,1.0006945997810246,0.166
9672,86,1.003049175309921,0.1647
9676,86,1.0054037508388176,0.1634
9680,86,1.0077583263677141,0.1621
9684,86,1.0101129018966106,0.1607
9688,86,1.0124674774255071,0.1594
9692,86,1.0148220529544036,0.1581
9696,86,1.0171766284833001,0.1568
9700,86,1.0195312040121967,0.1556
9704,86,1.0218857795410932,0.1542
9708,86,1.02424035506999,0.1529
9712,86,1.0265949305988864,0.1518
9716,86,1.028949506127783,0.1505
9720,86,1.0313040816566794,0.1493
9724,86,1.033658657185576,0.1482
9728,86,1.0360132327144724,0.1469
9732,86,1.038367808243369,0.1458
9736,86,1.0407223837722654,0.1447
9740,86,1.043076959301162,0.1435
9748,86,1.047786110358955,0.1413
9752,86,1.0501406858878517,0.1403
9756,86,1.0524952614167482,0.1394
9760,86,1.0548498369456447,0.1383
9764,86,1.0572044124745412,0.1374
9768,86,1.0595589880034377,0.1364
9772,86,1.0619135635323342,0.1356
9776,86,1.0642681390612307,0.1346
9780,86,1.0666227145901273,0.1338
9784,86,1.0689772901190238,0.133
9788,86,1.0713318656479203,0.1323
9792,86,1.073686441176817,0.1314
9796,86,1.0760410167057135,0.1307
9800,86,1.07839559223461,0.1301
9804,86,1.0807501677635065,0.1295
9808,86,1.083104743292403,0.1288
9812,86,1.0854593188212995,0.1283
9816,86,1.087813894350196,0.1279
9820,86,1.0901684698790925,0.1274
9824,86,1.092523045407989,0.1269
9828,86,1.0948776209368856,0.1266
9832,86,1.097232196465782,0.1262
9836,86,1.0995867719946788,0.1259
9840,86,1.1019413475235753,0.1256
9844,86,1.1042959230524718,0.1254
9848,86,1.1066504985813683,0.1254
9852,86,1.1090050741102648,0.1252
9856,86,1.1113596496391613,0.125
9860,86,1.1137142251680578,0.1249
9864,86,1.1160688006969544,0.1252
9868,86,1.1184233762258509,0.1248
9872,86,1.1207779517547474,0.1248
9876,86,1.1231325272836439,0.125
9880,86,1.1254871028125406,0.1251
9884,86,1.1278416783414371,0.1252
9888,86,1.1301962538703336,0.1256
9892,86,1.1325508293992301,0.1259
9896,86,1.1349054049281266,0.1252
9900,86,1.1372599804570231,0.1259
9904,86,1.1396145559859197,0.1263
9908,86,1.1419691315148162,0.1268
9912,86,1.1443237070437127,0.1273
9928,86,1.153742009159299,0.1284
9944,86,1.163160311274885,0.131
9948,86,1.1655148868037815,0.1312
9960,86,1.172578613390471,0.1324
9968,86,1.1772877644482642,0.1341
